FCT_ID;FCT_Label;FCT_Version;LIN_ID;LIN_Label;LIN_Version;WKA_ID;WKA_Label;WKA_Version;CTRL_ID;CTRL_Name;CTRL_IPAddress;CTRL_Type;CTRL_Version;TU_ID;TU_Name;TU_Number;TU_Comment;PS_ID;PS_Number;PS_TorqueUnit;PS_Comment;PS_Version;STEP_ID;STEP_Number;STEP_Type;STEP_TorqueTarget;STEP_TorqueMinTolerance;STEP_TorqueMaxTolerance;STEP_AbortTorque;STEP_AngleThreshold;STEP_AngleTarget;STEP_AngleMinTolerance;STEP_AngleMaxTolerance;STEP_AbortAngle;STEP_TorqueRateTarget;STEP_TorqueRateMinTolerance;STEP_TorqueRateMaxTolerance;Tool_ID;TOOL_Number;TOOL_SerialNumber;TOOL_Comment;RES_ID;RES_ResultNumber;RES_StepNumber;RES_RecordType;RES_ResultTypeId;RES_ControllerSerialNumber;RES_CableSerialNumber;RES_Report;RES_VIN;RES_CycleOKCount;RES_DateTime;RES_Time;RES_ErrorCode;RES_StopSource;RES_TorqueAccuracy;RES_FinalTorque;RES_TorqueTrend;RES_FinalAngle;RES_AngleTrend;RES_FinalTorqueRate;RES_TorqueRateTrend;RES_MinCurrent;RES_MaxCurrent;RES_FinalCurrent;RES_FinalCurrent_Percent;RES_MinCurrent_Percent;RES_MaxCurrent_Percent;RES_CurrentTrend;RES_SecondTransducerMode;RES_SecondFinalTorque;RES_SecondFinalAngle;RES_SecondTransducer_TorqueDev;RES_SecondTransducer_AngleDev
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;811236312;12;0;INV-3.X-BANDEJAS-3;0;112363121;1;21;3;2.700000047683716;3.299999952316284;0;0.8999999761581421;0;10;2000;0;0;0;0;811236363;63;23A31835;UserComment;116453;116453;1;0;1;08112300531;0;OK;0;1;2025-06-02 06:20:33 +2;0;0;6;3;2.9964044094085693;3;26.67234992980957;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;811236312;12;0;INV-3.X-BANDEJAS-3;0;112363121;1;21;3;2.700000047683716;3.299999952316284;0;0.8999999761581421;0;10;2000;0;0;0;0;811236363;63;23A31835;UserComment;116454;116454;1;0;1;08112300531;0;OK;0;2;2025-06-02 06:20:40 +2;0;0;6;3;3.0162479877471924;3;23.717472076416016;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;811236312;12;0;INV-3.X-BANDEJAS-3;0;112363121;1;21;3;2.700000047683716;3.299999952316284;0;0.8999999761581421;0;10;2000;0;0;0;0;811236363;63;23A31835;UserComment;116455;116455;1;0;1;08112300531;0;OK;0;3;2025-06-02 06:20:48 +2;0;0;6;3;3.0013651847839355;3;26.613513946533203;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;811236312;12;0;INV-3.X-BANDEJAS-3;0;112363121;1;21;3;2.700000047683716;3.299999952316284;0;0.8999999761581421;0;10;2000;0;0;0;0;811236363;63;23A31835;UserComment;116456;116456;1;0;1;08112300531;0;OK;0;4;2025-06-02 06:20:54 +2;0;0;6;3;3.006326198577881;3;56.06423568725586;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;811236312;12;0;INV-3.X-BANDEJAS-3;0;112363121;1;21;3;2.700000047683716;3.299999952316284;0;0.8999999761581421;0;10;2000;0;0;0;0;811236363;63;23A31835;UserComment;116457;116457;1;0;1;08112300531;0;OK;0;5;2025-06-02 06:21:03 +2;0;0;6;3;3.0212090015411377;3;53.089744567871094;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;811236312;12;0;INV-3.X-BANDEJAS-3;0;112363121;1;21;3;2.700000047683716;3.299999952316284;0;0.8999999761581421;0;10;2000;0;0;0;0;811236363;63;23A31835;UserComment;116458;116458;1;0;1;08112300531;0;OK;0;6;2025-06-02 06:21:09 +2;0;0;6;3;3.0162479877471924;3;45.663326263427734;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112357;TU57-QS-3;57;;81123575;5;0;INV-3.X-DC-45-pletinas terminales automa;0;811235751;1;21;45;44.5;49.5;0;5;0;0;1500;0;0;0;0;81123627;57;26012204225;N/A;12361;12361;1;0;1;08112300531;0;OK;0;1;2025-06-02 06:21:40 +2;0;0;6;3;48.53999710083008;3;237.10000610351562;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112357;TU57-QS-3;57;;81123575;5;0;INV-3.X-DC-45-pletinas terminales automa;0;811235751;1;21;45;44.5;49.5;0;5;0;0;1500;0;0;0;0;81123627;57;26012204225;N/A;12362;12362;1;0;1;08112300531;0;OK;0;2;2025-06-02 06:21:52 +2;0;0;6;3;48.689998626708984;3;19.700000762939453;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;728103;INTERCONEXIONES;0;191203;INTERCONEXIONES;0;080819;SFH INTERCONEXIONES;192.168.7.213;15;0;8081951;TU51-QSI-1;51;;80819512;2;0;INV-3.X-INT-24;0;808195121;1;21;24;24;26.5;0;20;0;5;360;0;0;0;0;80819561;51;26012307441;N/A;8352;8352;1;0;1;08081900198;0;OK;000061025542;1;2025-06-02 06:28:13 +2;0;0;6;3;24.239999771118164;3;59.70000076293945;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;728103;INTERCONEXIONES;0;191203;INTERCONEXIONES;0;080819;SFH INTERCONEXIONES;192.168.7.213;15;0;8081951;TU51-QSI-1;51;;80819512;2;0;INV-3.X-INT-24;0;808195121;1;21;24;24;26.5;0;20;0;5;360;0;0;0;0;80819561;51;26012307441;N/A;8353;8353;1;0;1;08081900198;0;OK;000061025542;2;2025-06-02 06:28:25 +2;0;0;6;3;24.100000381469727;3;25.80000114440918;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;728103;INTERCONEXIONES;0;191203;INTERCONEXIONES;0;080819;SFH INTERCONEXIONES;192.168.7.213;15;0;8081951;TU51-QSI-1;51;;80819512;2;0;INV-3.X-INT-24;0;808195121;1;21;24;24;26.5;0;20;0;5;360;0;0;0;0;80819561;51;26012307441;N/A;8354;8354;1;0;1;08081900198;0;OK;000061025542;3;2025-06-02 06:28:44 +2;0;0;6;3;24.119998931884766;3;27.5;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;81123638;8;0;INV-3.X-BANDEJAS-2;0;811236381;1;21;2;1.7999999523162842;2.200000047683716;0;0.6000000238418579;0;10;2000;0;0;0;0;81123693;63;23A31835;UserComment;116459;116459;1;0;1;08112300531;0;OK;0;1;2025-06-02 06:25:11 +2;0;0;6;3;2.014139413833618;3;40.387691497802734;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;81123638;8;0;INV-3.X-BANDEJAS-2;0;811236381;1;21;2;1.7999999523162842;2.200000047683716;0;0.6000000238418579;0;10;2000;0;0;0;0;81123693;63;23A31835;UserComment;116460;116460;1;0;1;08112300531;0;OK;0;2;2025-06-02 06:25:17 +2;0;0;6;3;1.9992564916610718;3;33.07240676879883;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;81123638;8;0;INV-3.X-BANDEJAS-2;0;811236381;1;21;2;1.7999999523162842;2.200000047683716;0;0.6000000238418579;0;10;2000;0;0;0;0;81123693;63;23A31835;UserComment;116461;116461;1;0;1;08112300531;0;OK;0;3;2025-06-02 06:25:20 +2;0;0;6;3;2.009178400039673;3;32.4578971862793;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;81123638;8;0;INV-3.X-BANDEJAS-2;0;811236381;1;21;2;1.7999999523162842;2.200000047683716;0;0.6000000238418579;0;10;2000;0;0;0;0;81123693;63;23A31835;UserComment;116462;116462;1;0;1;08112300531;0;OK;0;4;2025-06-02 06:25:25 +2;0;0;6;3;2.0042173862457275;3;37.602783203125;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;81123638;8;0;INV-3.X-BANDEJAS-2;0;811236381;1;21;2;1.7999999523162842;2.200000047683716;0;0.6000000238418579;0;10;2000;0;0;0;0;81123693;63;23A31835;UserComment;116463;116463;1;0;1;08112300531;0;OK;0;1;2025-06-02 06:29:09 +2;0;0;6;3;2.0042173862457275;3;87.02507781982422;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;81123638;8;0;INV-3.X-BANDEJAS-2;0;811236381;1;21;2;1.7999999523162842;2.200000047683716;0;0.6000000238418579;0;10;2000;0;0;0;0;81123693;63;23A31835;UserComment;116464;116464;1;0;1;08112300531;0;OK;0;2;2025-06-02 06:29:12 +2;0;0;6;3;2.014139413833618;3;76.29076385498047;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;81123638;8;0;INV-3.X-BANDEJAS-2;0;811236381;1;21;2;1.7999999523162842;2.200000047683716;0;0.6000000238418579;0;10;2000;0;0;0;0;81123693;63;23A31835;UserComment;116465;116465;1;0;1;08112300531;0;OK;0;3;2025-06-02 06:29:16 +2;0;0;6;3;2.0042173862457275;3;85.5934066772461;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;81123638;8;0;INV-3.X-BANDEJAS-2;0;811236381;1;21;2;1.7999999523162842;2.200000047683716;0;0.6000000238418579;0;10;2000;0;0;0;0;81123693;63;23A31835;UserComment;116466;116466;1;0;1;08112300531;0;OK;0;4;2025-06-02 06:29:19 +2;0;0;6;3;2.009178400039673;3;101.99559020996094;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;81123633;3;0;INV-3.X-BANDEJAS-0.8;0;811236331;1;21;0.800000011920929;0.75;0.8500000238418579;0;0.23999999463558197;0;10;2000;0;0;0;0;81123693;63;23A31835;UserComment;116467;116467;1;0;1;08112300531;0;OK;0;1;2025-06-02 06:31:50 +2;0;0;6;3;0.7987104058265686;3;233.72955322265625;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112353;TU53-EABC-3;53;;811235330;30;0;INV-3.X-DC-14-avellanados pletinas;0;112353301;1;21;14;13;15;0;2;0;15;999;0;0;0;0;811235353;53;23Q50476;UserComment;335098;335098;1;0;1;08112300531;0;OK;0;1;2025-06-02 06:32:29 +2;0;0;6;2;14.102261543273926;3;38.585750579833984;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112353;TU53-EABC-3;53;;811235330;30;0;INV-3.X-DC-14-avellanados pletinas;0;112353301;1;21;14;13;15;0;2;0;15;999;0;0;0;0;811235353;53;23Q50476;UserComment;335099;335099;1;0;1;08112300531;0;OK;0;2;2025-06-02 06:32:33 +2;0;0;6;2;14.014396667480469;3;91.82521057128906;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;81123633;3;0;INV-3.X-BANDEJAS-0.8;0;811236331;1;21;0.800000011920929;0.75;0.8500000238418579;0;0.23999999463558197;0;10;2000;0;0;0;0;81123693;63;23A31835;UserComment;116468;116468;1;0;1;08112300531;0;OK;0;2;2025-06-02 06:32:37 +2;0;0;6;3;0.7987104058265686;3;232.75547790527344;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112357;TU57-QS-3;57;;81123575;5;0;INV-3.X-DC-45-pletinas terminales automa;0;811235751;1;21;45;44.5;49.5;0;5;0;0;1500;0;0;0;0;81123627;57;26012204225;N/A;12363;12363;1;0;1;08112300531;0;OK;0;1;2025-06-02 06:32:57 +2;0;0;6;3;47.02000045776367;3;264;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112357;TU57-QS-3;57;;81123575;5;0;INV-3.X-DC-45-pletinas terminales automa;0;811235751;1;21;45;44.5;49.5;0;5;0;0;1500;0;0;0;0;81123627;57;26012204225;N/A;12364;12364;1;0;1;08112300531;0;OK;0;2;2025-06-02 06:33:19 +2;0;0;6;3;48;3;222.90000915527344;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;81123633;3;0;INV-3.X-BANDEJAS-0.8;0;811236331;1;21;0.800000011920929;0.75;0.8500000238418579;0;0.23999999463558197;0;10;2000;0;0;0;0;81123693;63;23A31835;UserComment;116469;116469;1;0;1;08112300531;0;OK;0;1;2025-06-02 06:33:32 +2;0;0;6;3;0.8036713600158691;3;94.08541107177734;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112357;TU57-QS-3;57;;81123575;5;0;INV-3.X-DC-45-pletinas terminales automa;0;811235751;1;21;45;44.5;49.5;0;5;0;0;1500;0;0;0;0;81123627;57;26012204225;N/A;12365;12365;1;0;1;08112300531;0;OK;0;3;2025-06-02 06:33:43 +2;0;0;6;3;49.25;3;228.10000610351562;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112357;TU57-QS-3;57;;81123575;5;0;INV-3.X-DC-45-pletinas terminales automa;0;811235751;1;21;45;44.5;49.5;0;5;0;0;1500;0;0;0;0;81123627;57;26012204225;N/A;12366;12366;1;0;1;08112300531;0;OK;0;4;2025-06-02 06:34:00 +2;0;0;6;3;46.40999984741211;3;190.1999969482422;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112352;TU52-EABC-2;52;;811235220;20;0;INV-3.X-A-14-fijaciones mecanicas;0;112352201;1;21;14;13;15;0;2;0;15;999;0;0;0;0;811235252;52;19I65269;UserComment;370688;370688;1;0;1;08112300531;0;OK;0;1;2025-06-02 06:36:13 +2;0;0;6;2;14.059036254882812;3;40.23796081542969;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112352;TU52-EABC-2;52;;811235220;20;0;INV-3.X-A-14-fijaciones mecanicas;0;112352201;1;21;14;13;15;0;2;0;15;999;0;0;0;0;811235252;52;19I65269;UserComment;370689;370689;1;0;1;08112300531;0;OK;0;2;2025-06-02 06:36:18 +2;0;0;6;2;13.992194175720215;3;58.14375305175781;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112352;TU52-EABC-2;52;;811235220;20;0;INV-3.X-A-14-fijaciones mecanicas;0;112352201;1;21;14;13;15;0;2;0;15;999;0;0;0;0;811235252;52;19I65269;UserComment;370690;370690;1;0;1;08112300531;0;OK;0;3;2025-06-02 06:36:22 +2;0;0;6;2;14.036755561828613;3;58.37360763549805;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112356;TU56-QS-2;56;;81123568;8;0;INV-3.X-A-14-fijaciones mecanicas;0;811235681;1;21;14;13.5;17;0;5;0;0;1500;0;0;0;0;81123616;56;26012100064;N/A;21683;21683;1;0;1;08112300531;0;OK;0;1;2025-06-02 06:38:04 +2;0;0;6;3;14.589999198913574;3;96.5;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;81123633;3;0;INV-3.X-BANDEJAS-0.8;0;811236331;1;21;0.800000011920929;0.75;0.8500000238418579;0;0.23999999463558197;0;10;2000;0;0;0;0;81123693;63;23A31835;UserComment;116470;116470;1;0;1;08112300531;0;OK;0;2;2025-06-02 06:38:09 +2;0;0;6;3;0.7987104058265686;3;170.92530822753906;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;81123633;3;0;INV-3.X-BANDEJAS-0.8;0;811236331;1;21;0.800000011920929;0.75;0.8500000238418579;0;0.23999999463558197;0;10;2000;0;0;0;0;81123693;63;23A31835;UserComment;116471;116471;1;0;1;08112300531;0;OK;0;3;2025-06-02 06:38:11 +2;0;0;6;3;0.8036713600158691;3;116.60655212402344;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;81123633;3;0;INV-3.X-BANDEJAS-0.8;0;811236331;1;21;0.800000011920929;0.75;0.8500000238418579;0;0.23999999463558197;0;10;2000;0;0;0;0;81123693;63;23A31835;UserComment;116472;116472;1;0;1;08112300531;0;OK;0;4;2025-06-02 06:38:15 +2;0;0;6;3;0.8036713600158691;3;147.2993621826172;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112356;TU56-QS-2;56;;81123568;8;0;INV-3.X-A-14-fijaciones mecanicas;0;811235681;1;21;14;13.5;17;0;5;0;0;1500;0;0;0;0;81123616;56;26012100064;N/A;21684;21684;1;0;1;08112300531;0;OK;0;2;2025-06-02 06:38:15 +2;0;0;6;3;15.210000038146973;3;134.60000610351562;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;81123633;3;0;INV-3.X-BANDEJAS-0.8;0;811236331;1;21;0.800000011920929;0.75;0.8500000238418579;0;0.23999999463558197;0;10;2000;0;0;0;0;81123693;63;23A31835;UserComment;116473;116473;1;0;1;08112300531;0;OK;0;5;2025-06-02 06:38:18 +2;0;0;6;3;0.8036713600158691;3;204.4357147216797;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;81123633;3;0;INV-3.X-BANDEJAS-0.8;0;811236331;1;21;0.800000011920929;0.75;0.8500000238418579;0;0.23999999463558197;0;10;2000;0;0;0;0;81123693;63;23A31835;UserComment;116474;116474;1;0;1;08112300531;0;NOK;0;5;2025-06-02 06:38:21 +2;0;2048;21;3;0.8135932087898254;3;7.576777935028076;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;81123633;3;0;Aflojar;0;811236331;1;0;0;0;0;0;0;0;0;0;0;0;0;0;81123693;63;23A31835;UserComment;116475;116475;1;0;2;08112300531;0;OK;0;5;2025-06-02 06:38:25 +2;0;0;0;3;0.5010543465614319;0;283.23681640625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;81123633;3;0;INV-3.X-BANDEJAS-0.8;0;811236331;1;21;0.800000011920929;0.75;0.8500000238418579;0;0.23999999463558197;0;10;2000;0;0;0;0;81123693;63;23A31835;UserComment;116476;116476;1;0;1;08112300531;0;OK;0;6;2025-06-02 06:38:27 +2;0;0;6;3;0.7987104058265686;3;53.227027893066406;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112356;TU56-QS-2;56;;81123568;8;0;INV-3.X-A-14-fijaciones mecanicas;0;811235681;1;21;14;13.5;17;0;5;0;0;1500;0;0;0;0;81123616;56;26012100064;N/A;21685;21685;1;0;1;08112300531;0;OK;0;3;2025-06-02 06:38:28 +2;0;0;6;3;15.5;3;141.1999969482422;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;81123633;3;0;INV-3.X-BANDEJAS-0.8;0;811236331;1;21;0.800000011920929;0.75;0.8500000238418579;0;0.23999999463558197;0;10;2000;0;0;0;0;81123693;63;23A31835;UserComment;116477;116477;1;0;1;08112300531;0;OK;0;7;2025-06-02 06:38:37 +2;0;0;6;3;0.7987104058265686;3;53.44929885864258;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;81123633;3;0;INV-3.X-BANDEJAS-0.8;0;811236331;1;21;0.800000011920929;0.75;0.8500000238418579;0;0.23999999463558197;0;10;2000;0;0;0;0;81123693;63;23A31835;UserComment;116478;116478;1;0;1;08112300531;0;OK;0;8;2025-06-02 06:38:39 +2;0;0;6;3;0.8036713600158691;3;128.2103271484375;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777697;SAN FERNANDO DE HENARES;0;952890;PREMONTAJES;0;975603;BANDEJAS Y PREMONTAJES MECANICOS;0;081123;SFH PREMONTAJES;192.168.7.212;15;0;8112363;TU63-EIBS7-1;63;;81123633;3;0;INV-3.X-BANDEJAS-0.8;0;811236331;1;21;0.800000011920929;0.75;0.8500000238418579;0;0.23999999463558197;0;10;2000;0;0;0;0;81123693;63;23A31835;UserComment;116479;116479;1;0;1;08112300531;0;OK;0;1;2025-06-02 06:39:41 +2;0;0;6;3;0.8036713600158691;3;87.36502075195312;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
